AUCEC,Algorithm,Commits,Depth,Domain,EXAM,FixCount,Fixed,Future,ID,LOC,Missed,Origin,Project,Source,Choice,Time,Weighting,fn,fp,hdMax,hdMaxLOC,tn,tp
0.4417703860464,Bugspots,5960,2000,45103020,0.226961435676523,99,0.686868686868687,1000,5,338418,0.313131313131313,4576,commons-math,Past,Author,time,flat_weighting_function,1138,18075,3.57195782274152,0.005655727532223,340524,49
0.423586878482895,Linespots,5960,2000,45103020,0.103603386833002,99,0.686868686868687,1000,6,338418,0.313131313131313,4576,commons-math,Past,Author,commit,flat_weighting_function,1139,19056,8.18769733260751,0.00493472569426,339543,48
0.4417703860464,Bugspots,5960,2000,45103020,0.226961435676523,99,0.686868686868687,1000,6,338418,0.313131313131313,4576,commons-math,Past,Author,commit,flat_weighting_function,1138,18075,3.57195782274152,0.005655727532223,340524,49
0.681547661710288,Linespots,69240,2000,45103020,0.102330982449602,28,1,1000,1,279044,0,2685,cpython,Author,Random,time,google_weighting_function,589,14040,3.39224728298309,0.063169249294018,269329,16
0.574555574440897,Bugspots,69240,2000,45103020,0.149956955467444,28,1,1000,1,279044,0,2685,cpython,Author,Random,time,google_weighting_function,582,13929,3.45796569842371,0.061968721778644,269440,23
0.681035197726114,Linespots,69240,2000,45103020,0.103289015352418,28,1,1000,2,279044,0,2685,cpython,Author,Random,commit,google_weighting_function,590,14041,3.26981696599458,0.065534467682516,269328,15
0.580030133496612,Bugspots,69240,2000,45103020,0.140403802559659,28,1,1000,2,279044,0,2685,cpython,Author,Random,commit,google_weighting_function,526,18481,5.07574214202561,0.049253881108356,264888,79
0.690918047742599,Linespots,69240,2000,45103020,0.084866831037399,28,1,1000,3,279044,0,2685,cpython,Author,Random,time,linear_weighting_function,598,14845,4.23521977172881,0.092759564799817,268524,7
0.574841883614873,Bugspots,69240,2000,45103020,0.149405391146815,28,1,1000,3,279044,0,2685,cpython,Author,Random,time,linear_weighting_function,520,18475,4.78437692888005,0.007464772580668,264894,85
0.684645867420806,Linespots,69240,2000,45103020,0.096567474822768,28,1,1000,4,279044,0,2685,cpython,Author,Random,commit,linear_weighting_function,602,14681,3.54928888436641,0.130810911540832,268688,3
0.577093576640243,Bugspots,69240,2000,45103020,0.145324280197253,28,1,1000,4,279044,0,2685,cpython,Author,Random,commit,linear_weighting_function,516,18471,4.78667490050775,0.007461188916443,264898,89
0.682118872190151,Linespots,69240,2000,45103020,0.089894780774176,28,1,1000,5,279044,0,2685,cpython,Author,Random,time,flat_weighting_function,596,14671,3.51653392479081,0.071092730895486,268698,9
0.58340389738843,Bugspots,69240,2000,45103020,0.131999239245744,28,1,1000,5,279044,0,2685,cpython,Author,Random,time,flat_weighting_function,526,18481,21.2039513677812,0.001684322185748,264888,79
0.682118872190151,Linespots,69240,2000,45103020,0.089894780774176,28,1,1000,6,279044,0,2685,cpython,Author,Random,commit,flat_weighting_function,596,14671,3.51653392479081,0.071092730895486,268698,9
0.58340389738843,Bugspots,69240,2000,45103020,0.131999239245744,28,1,1000,6,279044,0,2685,cpython,Author,Random,commit,flat_weighting_function,526,18481,21.2039513677812,0.001684322185748,264888,79
0.582698919345182,Linespots,69240,2000,45103020,0.04903970595099,35,1,1000,7,502526,0,6748,cpython,Author,Random,time,google_weighting_function,914,25730,11.5231827562486,0.002479473698873,479577,126
0.556583255678029,Bugspots,69240,2000,45103020,0.076578127681994,35,1,1000,7,502526,0,6748,cpython,Author,Random,time,google_weighting_function,1035,27856,624.255900621118,4.57687761429259E-05,477451,5
0.582358013032446,Linespots,69240,2000,45103020,0.050121694291349,35,1,1000,8,502526,0,6748,cpython,Author,Random,commit,google_weighting_function,905,25722,3.99978244431768,0.0642892109065,479585,135
0.557140440778899,Bugspots,69240,2000,45103020,0.075274700529602,35,1,1000,8,502526,0,6748,cpython,Author,Random,commit,google_weighting_function,1035,27856,624.255900621118,4.57687761429259E-05,477451,5
0.584157379774522,Linespots,69240,2000,45103020,0.044398667628113,35,1,1000,9,502526,0,6748,cpython,Author,Random,time,linear_weighting_function,918,25786,17.733082397224,0.004833580750051,479521,122
0.558922637122969,Bugspots,69240,2000,45103020,0.071351546356862,35,1,1000,9,502526,0,6748,cpython,Author,Random,time,linear_weighting_function,167,26988,624.255900621118,4.57687761429259E-05,478319,873
0.584258639638262,Linespots,69240,2000,45103020,0.044073854040901,35,1,1000,10,502526,0,6748,cpython,Author,Random,commit,linear_weighting_function,918,25786,18.0299946181905,0.004753982878498,479521,122
0.558470691779416,Bugspots,69240,2000,45103020,0.072138468263288,35,1,1000,10,502526,0,6748,cpython,Author,Random,commit,linear_weighting_function,167,26988,598.245238095238,4.77587229317488E-05,478319,873
0.582787102415738,Linespots,69240,2000,45103020,0.056954417796444,35,1,1000,11,502526,0,6748,cpython,Author,Random,time,flat_weighting_function,1015,26068,10.9518579056336,0.00782646072044,479239,25
0.557544684255143,Bugspots,69240,2000,45103020,0.072448830990744,35,1,1000,11,502526,0,6748,cpython,Author,Random,time,flat_weighting_function,1035,27856,6.62875610077826,0.008620449489181,477451,5
0.582787102415738,Linespots,69240,2000,45103020,0.056954417796444,35,1,1000,12,502526,0,6748,cpython,Author,Random,commit,flat_weighting_function,1015,26068,10.9518579056336,0.00782646072044,479239,25
0.557544684255143,Bugspots,69240,2000,45103020,0.072448830990744,35,1,1000,12,502526,0,6748,cpython,Author,Random,commit,flat_weighting_function,1035,27856,6.62875610077826,0.008620449489181,477451,5
0.585778885176417,Linespots,69240,2000,45103020,0.097864307134353,79,1,1000,13,942374,0,18299,cpython,Author,Random,time,google_weighting_function,1165,58196,17.2381283383332,0.001468631350186,944362,59
0.623890430182883,Bugspots,69240,2000,45103020,0.101931308573428,79,1,1000,13,942374,0,18299,cpython,Author,Random,time,google_weighting_function,851,65979,9.22566497302907,0.004116200149834,936579,373
0.586376554305766,Linespots,69240,2000,45103020,0.0960483124721,79,1,1000,14,942374,0,18299,cpython,Author,Random,commit,google_weighting_function,1165,57995,17.2132536942664,0.001470753649825,944563,59
0.623122412926814,Bugspots,69240,2000,45103020,0.103313558373711,79,1,1000,14,942374,0,18299,cpython,Author,Random,commit,google_weighting_function,845,65973,9.21853540195254,0.001373127866431,936585,379
0.56854532854582,Linespots,69240,2000,45103020,0.150255104886652,79,1,1000,15,942374,0,18299,cpython,Author,Random,time,linear_weighting_function,1206,55287,14.0173734549079,0.001806076992786,947271,18
0.62700264828071,Bugspots,69240,2000,45103020,0.096738895855431,79,1,1000,15,942374,0,18299,cpython,Author,Random,time,linear_weighting_function,777,68439,5.00473455428009,0.005058501189549,934119,447
0.56623192791338,Linespots,69240,2000,45103020,0.157282279985103,79,1,1000,16,942374,0,18299,cpython,Author,Random,commit,linear_weighting_function,1206,55042,9.39274394498156,0.001347660270763,947516,18
0.628125291060635,Bugspots,69240,2000,45103020,0.094518138721334,79,1,1000,16,942374,0,18299,cpython,Author,Random,commit,linear_weighting_function,771,68433,5.00473455428009,0.005058501189549,934125,453
0.561014348276839,Linespots,69240,2000,45103020,0.176402734270311,79,1,1000,17,942374,0,18299,cpython,Author,Random,time,flat_weighting_function,1221,53903,9.42986941511983,0.001342354521666,948655,3
0.623543689405155,Bugspots,69240,2000,45103020,0.102639465697121,79,1,1000,17,942374,0,18299,cpython,Author,Random,time,flat_weighting_function,866,64770,36.8855436305708,0.001715879258129,937788,358
0.561014348276839,Linespots,69240,2000,45103020,0.176402734270311,79,1,1000,18,942374,0,18299,cpython,Author,Random,commit,flat_weighting_function,1221,53903,9.42986941511983,0.001342354521666,948655,3
0.623543689405155,Bugspots,69240,2000,45103020,0.102639465697121,79,1,1000,18,942374,0,18299,cpython,Author,Random,commit,flat_weighting_function,866,64770,36.8855436305708,0.001715879258129,937788,358
0.646921078325002,Linespots,41733,2000,45103010,0.169156401772307,139,1,1000,1,2089525,0,17750,evolution,Past,Author,time,google_weighting_function,4313,106515,65.5013244306516,0.000219667149232,2179831,97
0.77345213134478,Bugspots,41733,2000,45103010,0.130455678598868,139,1,1000,1,2089525,0,17750,evolution,Past,Author,time,google_weighting_function,4308,151490,3.6474195312685,0.163710891231261,2134856,102
0.646075820646649,Linespots,41733,2000,45103010,0.170589237368654,139,1,1000,2,2089525,0,17750,evolution,Past,Author,commit,google_weighting_function,4315,106392,69.7566308901834,0.000206266974552,2179954,95
0.77401880861877,Bugspots,41733,2000,45103010,0.129680767705654,139,1,1000,2,2089525,0,17750,evolution,Past,Author,commit,google_weighting_function,4308,151490,3.67650917232084,0.166329189648365,2134856,102
0.653624508823087,Linespots,41733,2000,45103010,0.157794145758599,139,1,1000,3,2089525,0,17750,evolution,Past,Author,time,linear_weighting_function,4373,105352,124.751485118959,0.000115337217789,2180994,37
0.771066607596181,Bugspots,41733,2000,45103010,0.133361588742159,139,1,1000,3,2089525,0,17750,evolution,Past,Author,time,linear_weighting_function,4410,104576,3.54420059994546,0.166448834065158,2181770,0
0.651349939347166,Linespots,41733,2000,45103010,0.161652131383446,139,1,1000,4,2089525,0,17750,evolution,Past,Author,commit,linear_weighting_function,4376,105187,159.920786774835,8.99726014285544E-05,2181159,34
0.771877727881943,Bugspots,41733,2000,45103010,0.132237020812247,139,1,1000,4,2089525,0,17750,evolution,Past,Author,commit,linear_weighting_function,4410,104576,3.5058776104079,0.166216245318912,2181770,0
0.673756501576594,Linespots,41733,2000,45103010,0.116511540920235,139,1,1000,5,2089525,0,17750,evolution,Past,Author,time,flat_weighting_function,4361,106687,190.285493124488,3.78076357066797E-05,2179659,49
0.772762951960012,Bugspots,41733,2000,45103010,0.127064862645051,139,1,1000,5,2089525,0,17750,evolution,Past,Author,time,flat_weighting_function,4228,162499,3.68265477177894,0.168005168638805,2123847,182
0.673756501576594,Linespots,41733,2000,45103010,0.116511540920235,139,1,1000,6,2089525,0,17750,evolution,Past,Author,commit,flat_weighting_function,4361,106687,190.285493124488,3.78076357066797E-05,2179659,49
0.772762951960012,Bugspots,41733,2000,45103010,0.127064862645051,139,1,1000,6,2089525,0,17750,evolution,Past,Author,commit,flat_weighting_function,4228,162499,3.68265477177894,0.168005168638805,2123847,182
0.585200675103983,Linespots,41733,2000,45103010,0.163783229952695,257,1,1000,7,2318898,0,25761,evolution,Past,Author,time,google_weighting_function,4872,118534,5.69091732345785,0.002734919776549,2600506,58
0.826706469451965,Bugspots,41733,2000,45103010,0.079623981363745,257,1,1000,7,2318898,0,25761,evolution,Past,Author,time,google_weighting_function,4088,287080,11.1325717659993,0.000699038940048,2431960,842
0.585376721425569,Linespots,41733,2000,45103010,0.163366376455586,257,1,1000,8,2318898,0,25761,evolution,Past,Author,commit,google_weighting_function,4867,118584,2.33037405650649,0.015027396634091,2600456,63
0.827235126910696,Bugspots,41733,2000,45103010,0.079032194255333,257,1,1000,8,2318898,0,25761,evolution,Past,Author,commit,google_weighting_function,4109,244699,11.1325717659993,0.000699038940048,2474341,821
0.583381632137334,Linespots,41733,2000,45103010,0.168111860392299,257,1,1000,9,2318898,0,25761,evolution,Past,Author,time,linear_weighting_function,4890,118854,1.57795474124427,0.209599991030222,2600186,40
0.830014113640784,Bugspots,41733,2000,45103010,0.075183707967759,257,1,1000,9,2318898,0,25761,evolution,Past,Author,time,linear_weighting_function,3963,293973,6.78554443651176,0.068238447745438,2425067,967
0.582493215372162,Linespots,41733,2000,45103010,0.170234900171205,257,1,1000,10,2318898,0,25761,evolution,Past,Author,commit,linear_weighting_function,4893,118681,1.54958406203889,0.223481584787257,2600359,37
0.829965480919955,Bugspots,41733,2000,45103010,0.075315852825879,257,1,1000,10,2318898,0,25761,evolution,Past,Author,commit,linear_weighting_function,3966,293165,6.83000216620495,0.067794271244358,2425875,964
0.57115044328063,Linespots,41733,2000,45103010,0.197205647211351,257,1,1000,11,2318898,0,25761,evolution,Past,Author,time,flat_weighting_function,4926,118009,1.47874967836669,0.255237185939183,2601031,4
0.827165106733092,Bugspots,41733,2000,45103010,0.077992049361953,257,1,1000,11,2318898,0,25761,evolution,Past,Author,time,flat_weighting_function,3543,292806,12.0951064562231,0.000643409067583,2426234,1387
0.57115044328063,Linespots,41733,2000,45103010,0.197205647211351,257,1,1000,12,2318898,0,25761,evolution,Past,Author,commit,flat_weighting_function,4926,118009,1.47874967836669,0.255237185939183,2601031,4
0.827165106733092,Bugspots,41733,2000,45103010,0.077992049361953,257,1,1000,12,2318898,0,25761,evolution,Past,Author,commit,flat_weighting_function,3543,292806,12.0951064562231,0.000643409067583,2426234,1387
0.608894340355466,Linespots,41733,2000,45103010,0.06207569851848,43,1,1000,13,3101600,0,37220,evolution,Past,Author,time,google_weighting_function,11299,159033,52.1549042358203,0.000445898890895,2982158,538
0.648112695772922,Bugspots,41733,2000,45103010,0.033500146897302,43,1,1000,13,3101600,0,37220,evolution,Past,Author,time,google_weighting_function,11094,164308,79.9669984014851,0.000290817642507,2976883,743
0.608623947280024,Linespots,41733,2000,45103010,0.062693562982322,43,1,1000,14,3101600,0,37220,evolution,Past,Author,commit,google_weighting_function,11297,159038,104.993060492197,0.000221498581377,2982153,540
0.648098464558426,Bugspots,41733,2000,45103010,0.033520761379759,43,1,1000,14,3101600,0,37220,evolution,Past,Author,commit,google_weighting_function,11094,164308,237.270501835985,9.80139282950735E-05,2976883,743
0.604186267702792,Linespots,41733,2000,45103010,0.072730572742989,43,1,1000,15,3101600,0,37220,evolution,Past,Author,time,linear_weighting_function,11439,156726,11.94604712788,0.001946737167913,2984465,398
0.648556937604595,Bugspots,41733,2000,45103010,0.03216769759151,43,1,1000,15,3101600,0,37220,evolution,Past,Author,time,linear_weighting_function,11085,170489,114.492432631968,0.000203120969822,2970702,752
0.603889631607993,Linespots,41733,2000,45103010,0.073409254372743,43,1,1000,16,3101600,0,37220,evolution,Past,Author,commit,linear_weighting_function,11519,156863,11.9658647243098,0.001943513025535,2984328,318
0.647925245634659,Bugspots,41733,2000,45103010,0.033402851881378,43,1,1000,16,3101600,0,37220,evolution,Past,Author,commit,linear_weighting_function,11086,170490,114.492432631968,0.000203120969822,2970701,751
0.604363595533589,Linespots,41733,2000,45103010,0.077671754985042,43,1,1000,17,3101600,0,37220,evolution,Past,Author,time,flat_weighting_function,11429,156887,16.0396336575805,0.001449896827444,2984304,408
0.647542622412436,Bugspots,41733,2000,45103010,0.034161751190504,43,1,1000,17,3101600,0,37220,evolution,Past,Author,time,flat_weighting_function,11094,164308,18.8852260978529,0.00615714469951,2976883,743
0.604363595533589,Linespots,41733,2000,45103010,0.077671754985042,43,1,1000,18,3101600,0,37220,evolution,Past,Author,commit,flat_weighting_function,11429,156887,16.0396336575805,0.001449896827444,2984304,408
0.647542607416425,Bugspots,41733,2000,45103010,0.034161751190504,43,1,1000,18,3101600,0,37220,evolution,Past,Author,commit,flat_weighting_function,11094,164308,18.8852260978529,0.00615714469951,2976883,743
0.64250708806902,Linespots,74969,2000,50202010,0.032063031992944,174,1,1000,1,865166,0,38936,ffmpeg,random,Random,time,google_weighting_function,2553,53289,21.5995586047115,0.00133038052813,913570,162
0.628580898739757,Bugspots,74969,2000,50202010,0.246426541491022,174,1,1000,1,865166,0,38936,ffmpeg,random,Random,time,google_weighting_function,2614,79270,3.10145780877446,0.059297290924516,887589,101
0.642491371199484,Linespots,74969,2000,50202010,0.032109308341256,174,1,1000,2,865166,0,38936,ffmpeg,random,Random,commit,google_weighting_function,2554,53363,21.395087740123,0.001343094851162,913496,161
0.628294733472316,Bugspots,74969,2000,50202010,0.24657849714634,174,1,1000,2,865166,0,38936,ffmpeg,random,Random,commit,google_weighting_function,2614,79270,3.10504895345833,0.027763458110929,887589,101
0.642639771396206,Linespots,74969,2000,50202010,0.031670582569013,174,1,1000,3,865166,0,38936,ffmpeg,random,Random,time,linear_weighting_function,2553,53660,12.3441370178863,0.00232787696234,913199,162
0.635592947533741,Bugspots,74969,2000,50202010,0.236994809946528,174,1,1000,3,865166,0,38936,ffmpeg,random,Random,time,linear_weighting_function,2641,73341,414.35153256705,1.38701705799812E-05,893518,74
0.64270239973348,Linespots,74969,2000,50202010,0.031486533437577,174,1,1000,4,865166,0,38936,ffmpeg,random,Random,commit,linear_weighting_function,2553,53600,12.6070446014315,0.00227933136531,913259,162
0.635222491751699,Bugspots,74969,2000,50202010,0.237561829084596,174,1,1000,4,865166,0,38936,ffmpeg,random,Random,commit,linear_weighting_function,2641,73341,414.35153256705,1.38701705799812E-05,893518,74
0.640538347554111,Linespots,74969,2000,50202010,0.033437225361922,174,1,1000,5,865166,0,38936,ffmpeg,random,Random,time,flat_weighting_function,2540,56370,10.7368136273043,0.005352729996324,910489,175
0.622329955627942,Bugspots,74969,2000,50202010,0.252215088456834,174,1,1000,5,865166,0,38936,ffmpeg,random,Random,time,flat_weighting_function,2609,57825,4.30246760092697,0.004007323450066,909034,106
0.640538347554111,Linespots,74969,2000,50202010,0.033437225361922,174,1,1000,6,865166,0,38936,ffmpeg,random,Random,commit,flat_weighting_function,2540,56370,10.7368136273043,0.005352729996324,910489,175
0.62232968327306,Bugspots,74969,2000,50202010,0.252214358669878,174,1,1000,6,865166,0,38936,ffmpeg,random,Random,commit,flat_weighting_function,2609,57825,4.30246760092697,0.004007323450066,909034,106
0.427172403675081,Linespots,74969,2000,50202010,0.005339838946798,93,1,1000,7,2667956,0,61145,ffmpeg,random,Random,time,google_weighting_function,488,140718,305.18828643331,7.0465929722979E-05,2598491,71
0.559903615231069,Bugspots,74969,2000,50202010,0.040166786070936,93,1,1000,7,2667956,0,61145,ffmpeg,random,Random,time,google_weighting_function,391,169180,1147.50795698925,9.37046937805571E-06,2570029,168
0.427176623409033,Linespots,74969,2000,50202010,0.005323565564978,93,1,1000,8,2667956,0,61145,ffmpeg,random,Random,commit,google_weighting_function,488,140718,367.791011855528,2.92358644595338E-05,2598491,71
0.560178055120028,Bugspots,74969,2000,50202010,0.03976005524581,93,1,1000,8,2667956,0,61145,ffmpeg,random,Random,commit,google_weighting_function,391,169180,1147.50795698925,9.37046937805571E-06,2570029,168
0.42720239723771,Linespots,74969,2000,50202010,0.005113979399889,93,1,1000,9,2667956,0,61145,ffmpeg,random,Random,time,linear_weighting_function,488,140718,717.19247311828,1.49927510048891E-05,2598491,71
0.560815045522265,Bugspots,74969,2000,50202010,0.038406495933676,93,1,1000,9,2667956,0,61145,ffmpeg,random,Random,time,linear_weighting_function,399,182235,79.1384797923619,0.000543487223927,2556974,160
0.427216434805384,Linespots,74969,2000,50202010,0.005049744832302,93,1,1000,10,2667956,0,61145,ffmpeg,random,Random,commit,linear_weighting_function,488,140718,699.699973773931,1.53675697800114E-05,2598491,71
0.560809024240007,Bugspots,74969,2000,50202010,0.038360712256131,93,1,1000,10,2667956,0,61145,ffmpeg,random,Random,commit,linear_weighting_function,415,182251,79.1384797923619,0.000543487223927,2556958,144
0.426850132074045,Linespots,74969,2000,50202010,0.005473566514221,93,1,1000,11,2667956,0,61145,ffmpeg,random,Random,time,flat_weighting_function,488,140718,551.686517783292,1.94905763063559E-05,2598491,71
0.559253119261999,Bugspots,74969,2000,50202010,0.041212957860407,93,1,1000,11,2667956,0,61145,ffmpeg,random,Random,time,flat_weighting_function,394,166616,7.59974056125612,0.032542140874887,2572593,165
0.426850132074045,Linespots,74969,2000,50202010,0.005473566514221,93,1,1000,12,2667956,0,61145,ffmpeg,random,Random,commit,flat_weighting_function,488,140718,551.686517783292,1.94905763063559E-05,2598491,71
0.559253107171071,Bugspots,74969,2000,50202010,0.041212957860407,93,1,1000,12,2667956,0,61145,ffmpeg,random,Random,commit,flat_weighting_function,394,166616,7.59974056125612,0.032542140874887,2572593,165
0.38149224723801,Linespots,74969,2000,50202010,0.006703041970331,145,1,1000,13,2891221,0,64653,ffmpeg,random,Random,time,google_weighting_function,1112,157492,170.422693781314,4.04673319680509E-05,2909012,162
0.651755724633653,Bugspots,74969,2000,50202010,0.062605864787796,145,1,1000,13,2891221,0,64653,ffmpeg,random,Random,time,google_weighting_function,437,294604,229.189139912802,3.0091093001884E-05,2771900,837
0.38149281017879,Linespots,74969,2000,50202010,0.0066995447157,145,1,1000,14,2891221,0,64653,ffmpeg,random,Random,commit,google_weighting_function,1112,157492,160.802057842047,4.28884543934898E-05,2909012,162
0.65179129724324,Bugspots,74969,2000,50202010,0.062672252678647,145,1,1000,14,2891221,0,64653,ffmpeg,random,Random,commit,google_weighting_function,437,294604,229.189139912802,3.0091093001884E-05,2771900,837
0.38149992088416,Linespots,74969,2000,50202010,0.006663919628582,145,1,1000,15,2891221,0,64653,ffmpeg,random,Random,time,linear_weighting_function,1112,157462,58.4734755789261,0.000353829748746,2909042,162
0.653591326628272,Bugspots,74969,2000,50202010,0.059214813192386,145,1,1000,15,2891221,0,64653,ffmpeg,random,Random,time,linear_weighting_function,554,304977,229.189139912802,3.0091093001884E-05,2761527,720
0.381499405650225,Linespots,74969,2000,50202010,0.006667566832236,145,1,1000,16,2891221,0,64653,ffmpeg,random,Random,commit,linear_weighting_function,1112,157462,52.7964391149527,0.000391875958289,2909042,162
0.65365051412654,Bugspots,74969,2000,50202010,0.059429479549461,145,1,1000,16,2891221,0,64653,ffmpeg,random,Random,commit,linear_weighting_function,554,304977,229.189139912802,3.0091093001884E-05,2761527,720
0.381286001002154,Linespots,74969,2000,50202010,0.007897673433258,145,1,1000,17,2891221,0,64653,ffmpeg,random,Random,time,flat_weighting_function,1112,157492,30.961886913686,0.00022274326314,2909012,162
0.651318832495647,Bugspots,74969,2000,50202010,0.062334030440104,145,1,1000,17,2891221,0,64653,ffmpeg,random,Random,time,flat_weighting_function,437,294604,26.3400993030565,0.000523654193159,2771900,837
0.381286001002154,Linespots,74969,2000,50202010,0.007897673433258,145,1,1000,18,2891221,0,64653,ffmpeg,random,Random,commit,flat_weighting_function,1112,157492,30.961886913686,0.00022274326314,2909012,162
0.651332977575434,Bugspots,74969,2000,50202010,0.062326211776214,145,1,1000,18,2891221,0,64653,ffmpeg,random,Random,commit,flat_weighting_function,437,294430,26.3400993030565,0.000523654193159,2772074,837
0.710279153364733,Linespots,31347,2000,45102030,0.039938426125651,83,0.963855421686747,1000,1,586864,0.036144578313253,14582,httpd,Past,Random,time,google_weighting_function,1676,35294,31.7069533740343,0.00037998582295,600611,152
0.67979233792226,Bugspots,31347,2000,45102030,0.243405047654564,83,0.963855421686747,1000,1,586864,0.036144578313253,14582,httpd,Past,Random,time,google_weighting_function,1824,31439,2.4873822681325,0.135624267291911,604466,4
0.710356632779927,Linespots,31347,2000,45102030,0.03975214185977,83,0.963855421686747,1000,2,586864,0.036144578313253,14582,httpd,Past,Random,commit,google_weighting_function,1676,35285,29.4610441767068,0.000408953352054,600620,152
0.681541783700137,Bugspots,31347,2000,45102030,0.241654726863161,83,0.963855421686747,1000,2,586864,0.036144578313253,14582,httpd,Past,Random,commit,google_weighting_function,1824,31439,2.76037545206854,0.11784672428365,604466,4
0.710546779664802,Linespots,31347,2000,45102030,0.039289993666569,83,0.963855421686747,1000,3,586864,0.036144578313253,14582,httpd,Past,Random,time,linear_weighting_function,1683,36313,13.0515008812361,0.00369250797459,599592,145
0.732370353575484,Bugspots,31347,2000,45102030,0.183122747131244,83,0.963855421686747,1000,3,586864,0.036144578313253,14582,httpd,Past,Random,time,linear_weighting_function,1585,55853,4.50562486846705,0.045458573025437,580052,243
0.710540189603256,Linespots,31347,2000,45102030,0.039302340783501,83,0.963855421686747,1000,4,586864,0.036144578313253,14582,httpd,Past,Random,commit,linear_weighting_function,1685,36213,13.610492016188,0.00354085443987,599692,143
0.728806690542535,Bugspots,31347,2000,45102030,0.186392016153566,83,0.963855421686747,1000,4,586864,0.036144578313253,14582,httpd,Past,Random,commit,linear_weighting_function,1581,55849,4.68860488870372,0.051393508547125,580056,247
0.705545579904065,Linespots,31347,2000,45102030,0.040266758539669,83,0.963855421686747,1000,5,586864,0.036144578313253,14582,httpd,Past,Random,time,flat_weighting_function,1699,34549,11.8238304388121,0.001018975435535,601356,129
0.675712822937651,Bugspots,31347,2000,45102030,0.24234058192418,83,0.963855421686747,1000,5,586864,0.036144578313253,14582,httpd,Past,Random,time,flat_weighting_function,1823,29338,3.75100827714039,0.00963596335778,606567,5
0.705545579904065,Linespots,31347,2000,45102030,0.040266758539669,83,0.963855421686747,1000,6,586864,0.036144578313253,14582,httpd,Past,Random,commit,flat_weighting_function,1699,34549,11.8238304388121,0.001018975435535,601356,129
0.675712822937651,Bugspots,31347,2000,45102030,0.24234058192418,83,0.963855421686747,1000,6,586864,0.036144578313253,14582,httpd,Past,Random,commit,flat_weighting_function,1823,29338,3.75100827714039,0.00963596335778,606567,5
0.679526239806236,Linespots,31347,2000,45102030,0.059553863152971,59,1,1000,7,855851,0,24452,httpd,Past,Random,time,google_weighting_function,195,43837,8.01876680626997,0.002113685676596,833690,19
0.723487083695405,Bugspots,31347,2000,45102030,0.088391751768758,59,1,1000,7,855851,0,24452,httpd,Past,Random,time,google_weighting_function,177,47876,52.5577867845738,0.000644972080421,829651,37
0.679245440889253,Linespots,31347,2000,45102030,0.060381869429765,59,1,1000,8,855851,0,24452,httpd,Past,Random,commit,google_weighting_function,197,43839,7.95718549234359,0.002130043664142,833688,17
0.723438564240817,Bugspots,31347,2000,45102030,0.088661889850286,59,1,1000,8,855851,0,24452,httpd,Past,Random,commit,google_weighting_function,179,46843,52.5577867845738,0.000644972080421,830684,35
0.678545018003589,Linespots,31347,2000,45102030,0.062482235030786,59,1,1000,9,855851,0,24452,httpd,Past,Random,time,linear_weighting_function,196,43655,5.12416761020808,0.02976920047999,833872,18
0.723785270400603,Bugspots,31347,2000,45102030,0.087791483525859,59,1,1000,9,855851,0,24452,httpd,Past,Random,time,linear_weighting_function,175,49157,22.1464872557899,0.000765320131658,828370,39
0.678185875020341,Linespots,31347,2000,45102030,0.063543108944587,59,1,1000,10,855851,0,24452,httpd,Past,Random,commit,linear_weighting_function,197,43678,4.6649589928136,0.032699617106249,833849,17
0.723673457812601,Bugspots,31347,2000,45102030,0.087784850443002,59,1,1000,10,855851,0,24452,httpd,Past,Random,commit,linear_weighting_function,175,49157,22.1464872557899,0.000765320131658,828370,39
0.677751358549679,Linespots,31347,2000,45102030,0.063985926483309,59,1,1000,11,855851,0,24452,httpd,Past,Random,time,flat_weighting_function,204,43126,3.45364790870452,0.053983695760127,834401,10
0.722758143252759,Bugspots,31347,2000,45102030,0.089874150131571,59,1,1000,11,855851,0,24452,httpd,Past,Random,time,flat_weighting_function,177,47876,5.79244974716467,0.02048253726408,829651,37
0.677751358549679,Linespots,31347,2000,45102030,0.063985926483309,59,1,1000,12,855851,0,24452,httpd,Past,Random,commit,flat_weighting_function,204,43126,3.45364790870452,0.053983695760127,834401,10
0.722758143252759,Bugspots,31347,2000,45102030,0.089874150131571,59,1,1000,12,855851,0,24452,httpd,Past,Random,commit,flat_weighting_function,177,47876,5.79244974716467,0.02048253726408,829651,37
0.684871611445578,Linespots,31347,2000,45102030,0.028640789449146,62,1,1000,13,948944,0,28801,httpd,Past,Random,time,google_weighting_function,580,57316,67.1295981890209,0.000480534151646,958265,101
0.733252334411521,Bugspots,31347,2000,45102030,0.07048558633962,62,1,1000,13,948944,0,28801,httpd,Past,Random,time,google_weighting_function,390,79347,252.984270861104,0.000127510158661,936234,291
0.684949558871281,Linespots,31347,2000,45102030,0.028421885833414,62,1,1000,14,948944,0,28801,httpd,Past,Random,commit,google_weighting_function,580,57801,85.5058569111552,0.000377261461161,957780,101
0.733254204061941,Bugspots,31347,2000,45102030,0.070568774785377,62,1,1000,14,948944,0,28801,httpd,Past,Random,commit,google_weighting_function,391,79348,252.984270861104,0.000127510158661,936233,290
0.680824260203124,Linespots,31347,2000,45102030,0.040048725454055,62,1,1000,15,948944,0,28801,httpd,Past,Random,time,linear_weighting_function,632,55967,93.3265145554681,0.000172823686118,959614,49
