AUCEC1,AUCEC100,AUCEC20,AUCEC5,AUROC,Algorithm,Depth,EInspect10,EInspect100,EInspect200,EInspect50,EInspectF,EXAM,FixCount,Future,LOC,Origin,Project,Runtime,Time,Weight,comit_version,commits,language,url
0.07075203654933501,0.8023443403925163,0.36916119999011204,0.16290371660607175,0.005108009629114069,Bugspots,500,0,0,1,0,0.0017308466959799931,0.206706018476063,30,1000,104541,2615,junit5,0.009592056274414062,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.06508031120592292,0.8376550253110197,0.4904178370433799,0.20876521574358892,0.05492940562463336,Linespots,500,0,0,0,0,0.003491453114089209,0.17201638444500084,33,1500,104541,2615,junit5,0.13430166244506836,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.06531734080673722,0.8017962282502417,0.3810437285802473,0.1485251492555005,0.004312206856042596,Bugspots,500,0,0,1,0,0.0017308466959799931,0.20659061790219,33,1500,104541,2615,junit5,0.009814739227294922,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.35479301151317205,0.9096293737135644,0.6401354967722513,0.4948795528326784,0.02398642041235697,Linespots,500,0,1,3,0,0.0002423654871546292,0.10534066160030996,18,500,222804,4642,junit5,38.94335889816284,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.05723686897797465,0.86404197063964,0.5161262904318351,0.16167133924460678,0.0015043129825950794,Bugspots,500,1,1,1,1,2.2071628241968413e-05,0.15021576392281327,18,500,222804,4642,junit5,0.00952601432800293,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.26833328470608064,0.8853170798486976,0.5734638725801268,0.4029497569638053,0.02217325301378184,Linespots,500,0,1,3,0,0.0002423654871546292,0.12604388573896186,24,1000,222804,4642,junit5,0.09198284149169922,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.12832518498153173,0.8711588140867274,0.5658332103945,0.2369403038258562,0.0016219616881707735,Bugspots,500,1,1,1,1,2.2071628241968413e-05,0.13967287967707895,24,1000,222804,4642,junit5,0.006470680236816406,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.2565035515897269,0.8657843413319665,0.5365030506636511,0.3684422845999179,0.01616887641525505,Linespots,500,0,1,3,0,0.0002423654871546292,0.14377159822258628,29,1500,222804,4642,junit5,0.06540322303771973,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.128815389278866,0.8587686643696005,0.5436058813475727,0.2547938472362501,0.0011771837788560134,Bugspots,500,1,1,1,1,2.2071628241968413e-05,0.15035023843877335,29,1500,222804,4642,junit5,0.006518125534057617,commit,google,None,6231,Java,https://github.com/junit-team/junit5.git
0.0677126646403242,0.7290974755828726,0.25445930242701004,0.14029142949416654,0.012631709667256156,Linespots,500,0,0,0,0,0.0043939808439600395,0.2851093611221568,19,500,434989,4824,lucene-solr,74.00596427917479,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.7441827917089908,0.23643942964852765,0.07882502773020565,0.00011833498528574174,Bugspots,500,0,0,0,0,0.01753492617054684,0.26924156876711103,19,500,434989,4824,lucene-solr,0.012116670608520508,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0941488508626687,0.7474986144534927,0.3120491249504049,0.16693397026357185,0.007566920754591005,Linespots,500,1,2,2,1,2.1839632726344807e-05,0.2602705179108268,35,1000,434989,4824,lucene-solr,0.155503511428833,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.7311239881718773,0.23099032404800035,0.07771313232305055,0.0006536148071063037,Bugspots,500,0,0,0,0,0.014291347476300368,0.27621834883565355,35,1000,434989,4824,lucene-solr,0.009138345718383787,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.058286701890182625,0.7309259102361176,0.2868872091568089,0.13006240025215926,0.0036688308240096367,Linespots,500,1,2,2,1,2.1839632726344807e-05,0.2739310087900869,57,1500,434989,4824,lucene-solr,0.16344261169433594,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.7306352378738045,0.2463305076711891,0.09917515398406816,0.0003233635168816419,Bugspots,500,0,0,0,0,0.01386778362977761,0.2739605712395876,57,1500,434989,4824,lucene-solr,0.00899648666381836,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.8774576549523275,0.5178425746429133,0.3570603531975856,0.007529815865794607,Linespots,500,0,0,0,0,0.012116805664456958,0.14813865156869044,7,500,1052175,7426,lucene-solr,72.73963308334349,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.7757765914820104,0.18751279280027391,0.0,0.0002433911531387338,Bugspots,500,0,0,0,0,0.07938561788673766,0.2605860960346217,7,500,1052175,7426,lucene-solr,0.01209735870361328,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.8774576549523275,0.5178425746429133,0.3570603531975856,0.007529815865794607,Linespots,500,0,0,0,0,0.012116805664456958,0.14813865156869044,7,1000,1052175,7426,lucene-solr,0.16473126411437988,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.7757765914820104,0.18751279280027391,0.0,0.0002433911531387338,Bugspots,500,0,0,0,0,0.07938561788673766,0.2605860960346217,7,1000,1052175,7426,lucene-solr,0.012586832046508787,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.8774576549523275,0.5178425746429133,0.3570603531975856,0.007529815865794607,Linespots,500,0,0,0,0,0.012116805664456958,0.14813865156869044,7,1500,1052175,7426,lucene-solr,0.1839141845703125,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0,0.7757765914820104,0.18751279280027391,0.0,0.0002433911531387338,Bugspots,500,0,0,0,0,0.07938561788673766,0.2605860960346217,7,1500,1052175,7426,lucene-solr,0.01291656494140625,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.13424838932511254,0.8117163302473052,0.4287387962187673,0.2490751320211551,0.007453071740814224,Linespots,500,0,0,0,0,0.0001404422075384722,0.1929220091593632,55,500,5069701,27872,lucene-solr,74.06543064117432,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.034699504365453965,0.7871789046565637,0.3572969166348733,0.125406131063502,0.0001024551013853313,Bugspots,500,0,0,0,0,0.004290062339639622,0.21742350342207997,55,500,5069701,27872,lucene-solr,0.014825820922851562,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.1505908642330309,0.8033909254793009,0.4518680767066445,0.3012278895641802,0.006725557531024893,Linespots,500,0,0,1,0,2.475491158157059e-05,0.19958711212352576,86,1000,5069701,27872,lucene-solr,0.2156944274902344,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.0268684338993538,0.7433385199838611,0.2985688726162619,0.10397120527858147,9.049630331974448e-05,Bugspots,500,0,0,0,0,0.004290062339639622,0.2596150795998069,86,1000,5069701,27872,lucene-solr,0.024982929229736328,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.14499426691848813,0.7987429527063066,0.44173621921896944,0.2935057124165814,0.004209733087642695,Linespots,500,0,1,2,0,1.2032267780683713e-05,0.20364300591390466,108,1500,5069701,27872,lucene-solr,0.21561241149902344,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.03578462935407498,0.748026789031842,0.3174260263057517,0.12746453596443336,0.00011137410923107287,Bugspots,500,0,0,0,0,0.004290062339639622,0.2543390079858818,108,1500,5069701,27872,lucene-solr,0.026774168014526367,commit,google,None,33558,Java,https://github.com/apache/lucene-solr.git
0.12680208189397074,0.8392328952866529,0.539037035156907,0.299864022943038,0.05273065349284317,Linespots,500,0,1,3,1,0.00016404851859216544,0.16571279592400265,61,500,100580,1106,mongoose,32.41401410102844,commit,google,None,12145,JavaScript,https://github.com/Automattic/mongoose
